C_state,I_state,cell_type,sender_availability,receiver_availability
3,4,Stromal_&_T_Cell_Hybrid,0.002479230985045433,0.002479230985045433
3,4,T_Cell_&_Tumor_Hybrid,0.0,0.0
3,4,Unlabeled,0.023086657747626305,0.023086657747626305
3,5,B_Cells,0.0490340031683445,0.0490340031683445
3,5,CD4+_T_Cells,0.11478936672210693,0.11478936672210693
3,5,CD8+_T_Cells,0.08046641945838928,0.08046641945838928
3,5,DCIS_1,0.00045804036199115217,0.00045804036199115217
3,5,DCIS_2,0.001765179680660367,0.001765179680660367
3,5,Endothelial,0.3311668932437897,0.3311668932437897
3,5,IRF7+_DCs,0.0019575785845518112,0.0019575785845518112
3,5,Invasive_Tumor,0.020582828670740128,0.020582828670740128
3,5,LAMP3+_DCs,0.0010420194594189525,0.0010420194594189525
3,5,Macrophages_1,0.11875031888484955,0.11875031888484955
3,5,Macrophages_2,0.008019223809242249,0.008019223809242249
3,5,Mast_Cells,0.0011098819086328149,0.0011098819086328149
3,5,Myoepi_ACTA2+,0.008153459057211876,0.008153459057211876
3,5,Myoepi_KRT15+,0.0,0.0
3,5,Perivascular-Like,0.028361191973090172,0.028361191973090172
3,5,Prolif_Invasive_Tumor,0.0007173182093538344,0.0007173182093538344
3,5,Stromal,0.16710986196994781,0.16710986196994781
3,5,Stromal_&_T_Cell_Hybrid,0.01039991993457079,0.01039991993457079
3,5,T_Cell_&_Tumor_Hybrid,0.0034968280233442783,0.0034968280233442783
3,5,Unlabeled,0.05261926352977753,0.05261926352977753
3,6,B_Cells,0.018282363191246986,0.018282363191246986
3,6,CD4+_T_Cells,0.03686070442199707,0.03686070442199707
3,6,CD8+_T_Cells,0.02585495077073574,0.02585495077073574
3,6,DCIS_1,0.0008074421784840524,0.0008074421784840524
3,6,DCIS_2,0.0020542701240628958,0.0020542701240628958
3,6,Endothelial,0.4393570125102997,0.4393570125102997
3,6,IRF7+_DCs,0.0014864872209727764,0.0014864872209727764
3,6,Invasive_Tumor,0.037872470915317535,0.037872470915317535
3,6,LAMP3+_DCs,0.00048511161003261805,0.00048511161003261805
3,6,Macrophages_1,0.07063910365104675,0.07063910365104675
3,6,Macrophages_2,0.011323642916977406,0.011323642916977406
3,6,Mast_Cells,0.0013056673342362046,0.0013056673342362046
3,6,Myoepi_ACTA2+,0.008951024152338505,0.008951024152338505
3,6,Myoepi_KRT15+,0.0002664544736035168,0.0002664544736035168
3,6,Perivascular-Like,0.06393089890480042,0.06393089890480042
3,6,Prolif_Invasive_Tumor,0.002560841152444482,0.002560841152444482
3,6,Stromal,0.23686100542545319,0.23686100542545319
3,6,Stromal_&_T_Cell_Hybrid,0.0033492983784526587,0.0033492983784526587
3,6,T_Cell_&_Tumor_Hybrid,0.002072408562526107,0.002072408562526107
3,6,Unlabeled,0.035679105669260025,0.035679105669260025
3,7,B_Cells,0.0386907234787941,0.0386907234787941
3,7,CD4+_T_Cells,0.060422059148550034,0.060422059148550034
3,7,CD8+_T_Cells,0.05564935505390167,0.05564935505390167
3,7,DCIS_1,0.0012392953503876925,0.0012392953503876925
3,7,DCIS_2,0.00033561603049747646,0.00033561603049747646
3,7,Endothelial,0.3858800530433655,0.3858800530433655
3,7,IRF7+_DCs,0.004172387532889843,0.004172387532889843
3,7,Invasive_Tumor,0.010418753139674664,0.010418753139674664
3,7,LAMP3+_DCs,0.0011613421374931931,0.0011613421374931931
3,7,Macrophages_1,0.09664352238178253,0.09664352238178253
3,7,Macrophages_2,0.05778973549604416,0.05778973549604416
3,7,Mast_Cells,0.0021902271546423435,0.0021902271546423435
3,7,Myoepi_ACTA2+,0.004059271886944771,0.004059271886944771
3,7,Myoepi_KRT15+,0.0,0.0
3,7,Perivascular-Like,0.02409895323216915,0.02409895323216915
3,7,Prolif_Invasive_Tumor,0.0007965158438310027,0.0007965158438310027
3,7,Stromal,0.20880761742591858,0.20880761742591858
3,7,Stromal_&_T_Cell_Hybrid,0.004379903431981802,0.004379903431981802
3,7,T_Cell_&_Tumor_Hybrid,0.001521129859611392,0.001521129859611392
3,7,Unlabeled,0.041743502020835876,0.041743502020835876
4,0,B_Cells,0.0,0.0
4,0,CD4+_T_Cells,0.05148858577013016,0.05148858577013016
4,0,CD8+_T_Cells,0.030700676143169403,0.030700676143169403
4,0,DCIS_1,0.49132823944091797,0.49132823944091797
4,0,DCIS_2,0.0,0.0
4,0,Endothelial,0.01716192439198494,0.01716192439198494
4,0,IRF7+_DCs,0.0,0.0
4,0,Invasive_Tumor,0.03407574072480202,0.03407574072480202
4,0,LAMP3+_DCs,0.0,0.0
4,0,Macrophages_1,0.009488293901085854,0.009488293901085854
4,0,Macrophages_2,0.0,0.0
4,0,Mast_Cells,0.0,0.0
4,0,Myoepi_ACTA2+,0.08244826644659042,0.08244826644659042
4,0,Myoepi_KRT15+,0.052617162466049194,0.052617162466049194
4,0,Perivascular-Like,0.0,0.0
4,0,Prolif_Invasive_Tumor,0.03430761769413948,0.03430761769413948
4,0,Stromal,0.1963834911584854,0.1963834911584854
4,0,Stromal_&_T_Cell_Hybrid,0.0,0.0
4,0,T_Cell_&_Tumor_Hybrid,0.0,0.0
4,0,Unlabeled,0.0,0.0
4,1,B_Cells,0.0006986982771195471,0.0006986982771195471
4,1,CD4+_T_Cells,0.0009248501737602055,0.0009248501737602055
4,1,CD8+_T_Cells,0.006626964081078768,0.006626964081078768
4,1,DCIS_1,0.693335771560669,0.693335771560669
4,1,DCIS_2,0.07930683344602585,0.07930683344602585
4,1,Endothelial,0.005963993724435568,0.005963993724435568
4,1,IRF7+_DCs,2.6018713469966315e-05,2.6018713469966315e-05
4,1,Invasive_Tumor,0.024753320962190628,0.024753320962190628
4,1,LAMP3+_DCs,3.606149402912706e-05,3.606149402912706e-05
4,1,Macrophages_1,0.03186351805925369,0.03186351805925369
4,1,Macrophages_2,0.0003039151488337666,0.0003039151488337666
4,1,Mast_Cells,5.011521807318786e-06,5.011521807318786e-06
4,1,Myoepi_ACTA2+,0.03946779668331146,0.03946779668331146
4,1,Myoepi_KRT15+,0.08245660364627838,0.08245660364627838
4,1,Perivascular-Like,0.0003383781877346337,0.0003383781877346337
4,1,Prolif_Invasive_Tumor,0.00025793182430788875,0.00025793182430788875
4,1,Stromal,0.017146829515695572,0.017146829515695572
4,1,Stromal_&_T_Cell_Hybrid,0.0001686571486061439,0.0001686571486061439
4,1,T_Cell_&_Tumor_Hybrid,0.0009440526482649148,0.0009440526482649148
4,1,Unlabeled,0.015373680740594864,0.015373680740594864
4,2,B_Cells,0.0010421104962006211,0.0010421104962006211
4,2,CD4+_T_Cells,0.0009839287959039211,0.0009839287959039211
4,2,CD8+_T_Cells,0.00816269125789404,0.00816269125789404
4,2,DCIS_1,0.5120548605918884,0.5120548605918884
4,2,DCIS_2,0.09435167163610458,0.09435167163610458
4,2,Endothelial,0.0354427844285965,0.0354427844285965
4,2,IRF7+_DCs,0.0019000538159161806,0.0019000538159161806
4,2,Invasive_Tumor,0.011003280989825726,0.011003280989825726
4,2,LAMP3+_DCs,0.0,0.0
4,2,Macrophages_1,0.03929799795150757,0.03929799795150757
4,2,Macrophages_2,0.0022588158026337624,0.0022588158026337624
4,2,Mast_Cells,9.134136780630797e-05,9.134136780630797e-05
4,2,Myoepi_ACTA2+,0.1457773745059967,0.1457773745059967
4,2,Myoepi_KRT15+,0.028973286971449852,0.028973286971449852
4,2,Perivascular-Like,0.00018082064343616366,0.00018082064343616366
4,2,Prolif_Invasive_Tumor,0.0,0.0
4,2,Stromal,0.1011415347456932,0.1011415347456932
4,2,Stromal_&_T_Cell_Hybrid,0.0005109502235427499,0.0005109502235427499
4,2,T_Cell_&_Tumor_Hybrid,0.0,0.0
4,2,Unlabeled,0.016826476901769638,0.016826476901769638
4,3,B_Cells,0.03713250905275345,0.03713250905275345
4,3,CD4+_T_Cells,0.05889608711004257,0.05889608711004257
4,3,CD8+_T_Cells,0.04833684861660004,0.04833684861660004
4,3,DCIS_1,0.3069634437561035,0.3069634437561035
4,3,DCIS_2,0.0,0.0
4,3,Endothelial,0.01722099632024765,0.01722099632024765
4,3,IRF7+_DCs,0.01590321585536003,0.01590321585536003
4,3,Invasive_Tumor,0.0,0.0
4,3,LAMP3+_DCs,0.0,0.0
4,3,Macrophages_1,0.03686794266104698,0.03686794266104698
4,3,Macrophages_2,0.00871049053966999,0.00871049053966999
4,3,Mast_Cells,0.0,0.0
4,3,Myoepi_ACTA2+,0.08649719506502151,0.08649719506502151
4,3,Myoepi_KRT15+,0.0,0.0
4,3,Perivascular-Like,0.0,0.0
4,3,Prolif_Invasive_Tumor,0.0,0.0
4,3,Stromal,0.28674572706222534,0.28674572706222534
4,3,Stromal_&_T_Cell_Hybrid,0.010864070616662502,0.010864070616662502
4,3,T_Cell_&_Tumor_Hybrid,0.0,0.0
4,3,Unlabeled,0.085861437022686,0.085861437022686
4,4,B_Cells,0.0034529147669672966,0.0034529147669672966
4,4,CD4+_T_Cells,0.002897552214562893,0.002897552214562893
4,4,CD8+_T_Cells,0.02020840533077717,0.02020840533077717
4,4,DCIS_1,0.5950117111206055,0.5950117111206055
4,4,DCIS_2,0.012135135941207409,0.012135135941207409
4,4,Endothelial,0.031575433909893036,0.031575433909893036
4,4,IRF7+_DCs,0.00011332547728670761,0.00011332547728670761
4,4,Invasive_Tumor,0.009757742285728455,0.009757742285728455
4,4,LAMP3+_DCs,0.0001404942449880764,0.0001404942449880764
4,4,Macrophages_1,0.041392602026462555,0.041392602026462555
4,4,Macrophages_2,0.0018279942451044917,0.0018279942451044917
4,4,Mast_Cells,0.00021848893084097654,0.00021848893084097654
4,4,Myoepi_ACTA2+,0.11938705295324326,0.11938705295324326
4,4,Myoepi_KRT15+,0.0640336126089096,0.0640336126089096
4,4,Perivascular-Like,0.0012829666957259178,0.0012829666957259178
4,4,Prolif_Invasive_Tumor,0.0004720655269920826,0.0004720655269920826
4,4,Stromal,0.08091196417808533,0.08091196417808533
4,4,Stromal_&_T_Cell_Hybrid,0.0015404707519337535,0.0015404707519337535
4,4,T_Cell_&_Tumor_Hybrid,0.0011118241818621755,0.0011118241818621755
4,4,Unlabeled,0.012528227642178535,0.012528227642178535
4,5,B_Cells,0.006603822112083435,0.006603822112083435
4,5,CD4+_T_Cells,0.04108421131968498,0.04108421131968498
4,5,CD8+_T_Cells,0.03460784628987312,0.03460784628987312
4,5,DCIS_1,0.36728769540786743,0.36728769540786743
4,5,DCIS_2,0.022110873833298683,0.022110873833298683
4,5,Endothelial,0.08793281018733978,0.08793281018733978
4,5,IRF7+_DCs,0.0,0.0
4,5,Invasive_Tumor,0.0,0.0
4,5,LAMP3+_DCs,0.0,0.0
4,5,Macrophages_1,0.044629186391830444,0.044629186391830444
4,5,Macrophages_2,0.006665288470685482,0.006665288470685482
4,5,Mast_Cells,0.0,0.0
4,5,Myoepi_ACTA2+,0.16703304648399353,0.16703304648399353
4,5,Myoepi_KRT15+,0.017712868750095367,0.017712868750095367
4,5,Perivascular-Like,0.0,0.0
4,5,Prolif_Invasive_Tumor,0.0,0.0
4,5,Stromal,0.18401315808296204,0.18401315808296204
4,5,Stromal_&_T_Cell_Hybrid,0.003503708867356181,0.003503708867356181
4,5,T_Cell_&_Tumor_Hybrid,0.0,0.0
4,5,Unlabeled,0.016815461218357086,0.016815461218357086
4,6,B_Cells,0.007140727713704109,0.007140727713704109
4,6,CD4+_T_Cells,0.002792699495330453,0.002792699495330453
4,6,CD8+_T_Cells,0.029483381658792496,0.029483381658792496
4,6,DCIS_1,0.43236809968948364,0.43236809968948364
4,6,DCIS_2,0.02221495285630226,0.02221495285630226
4,6,Endothelial,0.09558141231536865,0.09558141231536865
4,6,IRF7+_DCs,0.004595657344907522,0.004595657344907522
4,6,Invasive_Tumor,0.008912473917007446,0.008912473917007446
4,6,LAMP3+_DCs,0.004023399669677019,0.004023399669677019
4,6,Macrophages_1,0.07048381865024567,0.07048381865024567
4,6,Macrophages_2,0.0020562687423080206,0.0020562687423080206
4,6,Mast_Cells,0.0,0.0
4,6,Myoepi_ACTA2+,0.11736063659191132,0.11736063659191132
4,6,Myoepi_KRT15+,0.006135890726000071,0.006135890726000071
4,6,Perivascular-Like,0.005294713657349348,0.005294713657349348
4,6,Prolif_Invasive_Tumor,0.0,0.0
4,6,Stromal,0.17491547763347626,0.17491547763347626
4,6,Stromal_&_T_Cell_Hybrid,0.004036978352814913,0.004036978352814913
4,6,T_Cell_&_Tumor_Hybrid,0.0,0.0
4,6,Unlabeled,0.012603450566530228,0.012603450566530228
4,7,B_Cells,0.015113797970116138,0.015113797970116138
4,7,CD4+_T_Cells,0.03079606220126152,0.03079606220126152
4,7,CD8+_T_Cells,0.028716564178466797,0.028716564178466797
4,7,DCIS_1,0.3813354969024658,0.3813354969024658
4,7,DCIS_2,0.016287459060549736,0.016287459060549736
4,7,Endothelial,0.12058243155479431,0.12058243155479431
4,7,IRF7+_DCs,0.0,0.0
4,7,Invasive_Tumor,0.02291601523756981,0.02291601523756981
4,7,LAMP3+_DCs,0.0,0.0
4,7,Macrophages_1,0.07201530039310455,0.07201530039310455
4,7,Macrophages_2,0.043308526277542114,0.043308526277542114
4,7,Mast_Cells,0.0,0.0
4,7,Myoepi_ACTA2+,0.1086084172129631,0.1086084172129631
4,7,Myoepi_KRT15+,0.0,0.0
4,7,Perivascular-Like,0.0,0.0
4,7,Prolif_Invasive_Tumor,0.0,0.0
4,7,Stromal,0.09967327117919922,0.09967327117919922
4,7,Stromal_&_T_Cell_Hybrid,0.0007617525989189744,0.0007617525989189744
4,7,T_Cell_&_Tumor_Hybrid,0.0,0.0
4,7,Unlabeled,0.059884946793317795,0.059884946793317795
5,0,B_Cells,0.00016897160094231367,0.00016897160094231367
5,0,CD4+_T_Cells,0.002881236607208848,0.002881236607208848
5,0,CD8+_T_Cells,0.0053107948042452335,0.0053107948042452335
5,0,DCIS_1,0.0011250871466472745,0.0011250871466472745
5,0,DCIS_2,0.5397973656654358,0.5397973656654358
5,0,Endothelial,0.006159300450235605,0.006159300450235605
5,0,IRF7+_DCs,0.0,0.0
5,0,Invasive_Tumor,0.26149889826774597,0.26149889826774597
5,0,LAMP3+_DCs,0.0,0.0
5,0,Macrophages_1,0.03056076355278492,0.03056076355278492
5,0,Macrophages_2,2.6377565518487245e-05,2.6377565518487245e-05
5,0,Mast_Cells,8.061710832407698e-05,8.061710832407698e-05
5,0,Myoepi_ACTA2+,0.06556051224470139,0.06556051224470139
5,0,Myoepi_KRT15+,0.0009175045415759087,0.0009175045415759087
5,0,Perivascular-Like,0.00037069115205667913,0.00037069115205667913
5,0,Prolif_Invasive_Tumor,0.04456780105829239,0.04456780105829239
5,0,Stromal,0.013186645694077015,0.013186645694077015
5,0,Stromal_&_T_Cell_Hybrid,0.00017569513875059783,0.00017569513875059783
5,0,T_Cell_&_Tumor_Hybrid,0.0069217076525092125,0.0069217076525092125
5,0,Unlabeled,0.020689889788627625,0.020689889788627625
5,1,B_Cells,0.00024125215713866055,0.00024125215713866055
5,1,CD4+_T_Cells,0.0026696829590946436,0.0026696829590946436
5,1,CD8+_T_Cells,0.003271469846367836,0.003271469846367836
5,1,DCIS_1,0.0604066327214241,0.0604066327214241
5,1,DCIS_2,0.60964435338974,0.60964435338974
5,1,Endothelial,0.002313925651833415,0.002313925651833415
5,1,IRF7+_DCs,0.0,0.0
5,1,Invasive_Tumor,0.13419996201992035,0.13419996201992035
5,1,LAMP3+_DCs,0.0,0.0
5,1,Macrophages_1,0.029680367559194565,0.029680367559194565
5,1,Macrophages_2,1.9475426597637124e-05,1.9475426597637124e-05
5,1,Mast_Cells,0.0,0.0
5,1,Myoepi_ACTA2+,0.03600378707051277,0.03600378707051277
5,1,Myoepi_KRT15+,0.012698272243142128,0.012698272243142128
5,1,Perivascular-Like,7.085960533004254e-05,7.085960533004254e-05
5,1,Prolif_Invasive_Tumor,0.0004888384137302637,0.0004888384137302637
5,1,Stromal,0.013960185460746288,0.013960185460746288
5,1,Stromal_&_T_Cell_Hybrid,0.0001451723655918613,0.0001451723655918613
5,1,T_Cell_&_Tumor_Hybrid,0.0015056794509291649,0.0015056794509291649
5,1,Unlabeled,0.09267991781234741,0.09267991781234741
5,2,B_Cells,0.001075585256330669,0.001075585256330669
5,2,CD4+_T_Cells,0.004218704998493195,0.004218704998493195
5,2,CD8+_T_Cells,0.010648985393345356,0.010648985393345356
5,2,DCIS_1,0.0037367732729762793,0.0037367732729762793
5,2,DCIS_2,0.6522844433784485,0.6522844433784485
5,2,Endothelial,0.012989657931029797,0.012989657931029797
5,2,IRF7+_DCs,0.000160577503265813,0.000160577503265813
5,2,Invasive_Tumor,0.07958506792783737,0.07958506792783737
5,2,LAMP3+_DCs,9.992414561565965e-06,9.992414561565965e-06
5,2,Macrophages_1,0.029648445546627045,0.029648445546627045
5,2,Macrophages_2,0.0003890666412189603,0.0003890666412189603
5,2,Mast_Cells,0.00022641607210971415,0.00022641607210971415
5,2,Myoepi_ACTA2+,0.11326920241117477,0.11326920241117477
5,2,Myoepi_KRT15+,0.021021537482738495,0.021021537482738495
5,2,Perivascular-Like,0.00073353381594643,0.00073353381594643
5,2,Prolif_Invasive_Tumor,0.0017655063420534134,0.0017655063420534134
5,2,Stromal,0.0415886752307415,0.0415886752307415
5,2,Stromal_&_T_Cell_Hybrid,0.0006115399883128703,0.0006115399883128703
5,2,T_Cell_&_Tumor_Hybrid,0.0014645372284576297,0.0014645372284576297
5,2,Unlabeled,0.02457236312329769,0.02457236312329769
5,3,B_Cells,0.0,0.0
5,3,CD4+_T_Cells,0.0,0.0
5,3,CD8+_T_Cells,0.00909202080219984,0.00909202080219984
5,3,DCIS_1,0.019420869648456573,0.019420869648456573
5,3,DCIS_2,0.288227379322052,0.288227379322052
5,3,Endothelial,0.05582612752914429,0.05582612752914429
5,3,IRF7+_DCs,0.0,0.0
5,3,Invasive_Tumor,0.17655092477798462,0.17655092477798462
5,3,LAMP3+_DCs,0.0,0.0
5,3,Macrophages_1,0.22261230647563934,0.22261230647563934
5,3,Macrophages_2,0.0,0.0
5,3,Mast_Cells,0.0,0.0
5,3,Myoepi_ACTA2+,0.07839103043079376,0.07839103043079376
5,3,Myoepi_KRT15+,0.0,0.0
5,3,Perivascular-Like,0.0,0.0
5,3,Prolif_Invasive_Tumor,0.0,0.0
5,3,Stromal,0.07506540417671204,0.07506540417671204
5,3,Stromal_&_T_Cell_Hybrid,0.0,0.0
5,3,T_Cell_&_Tumor_Hybrid,0.0,0.0
5,3,Unlabeled,0.07481388002634048,0.07481388002634048
5,4,B_Cells,0.0,0.0
5,4,CD4+_T_Cells,0.0011738177854567766,0.0011738177854567766
5,4,CD8+_T_Cells,0.008918505162000656,0.008918505162000656
5,4,DCIS_1,0.1349506676197052,0.1349506676197052
5,4,DCIS_2,0.460032194852829,0.460032194852829
5,4,Endothelial,0.03035031072795391,0.03035031072795391
5,4,IRF7+_DCs,0.0,0.0
5,4,Invasive_Tumor,0.01536443829536438,0.01536443829536438
5,4,LAMP3+_DCs,0.0,0.0
5,4,Macrophages_1,0.04304463416337967,0.04304463416337967
5,4,Macrophages_2,0.0,0.0
5,4,Mast_Cells,0.0,0.0
5,4,Myoepi_ACTA2+,0.1784345507621765,0.1784345507621765
5,4,Myoepi_KRT15+,0.006686186417937279,0.006686186417937279
5,4,Perivascular-Like,0.003340595867484808,0.003340595867484808
5,4,Prolif_Invasive_Tumor,0.0,0.0
5,4,Stromal,0.09977082908153534,0.09977082908153534
5,4,Stromal_&_T_Cell_Hybrid,0.0,0.0
5,4,T_Cell_&_Tumor_Hybrid,0.0,0.0
5,4,Unlabeled,0.017933329567313194,0.017933329567313194
5,5,B_Cells,0.021064581349492073,0.021064581349492073
5,5,CD4+_T_Cells,0.07307728379964828,0.07307728379964828
5,5,CD8+_T_Cells,0.07077673822641373,0.07077673822641373
5,5,DCIS_1,0.0008181161247193813,0.0008181161247193813
5,5,DCIS_2,0.34175896644592285,0.34175896644592285
5,5,Endothelial,0.017224732786417007,0.017224732786417007
5,5,IRF7+_DCs,0.0004250069905538112,0.0004250069905538112
5,5,Invasive_Tumor,0.05139591172337532,0.05139591172337532
5,5,LAMP3+_DCs,0.0,0.0
5,5,Macrophages_1,0.09250287711620331,0.09250287711620331
5,5,Macrophages_2,0.0005268125096336007,0.0005268125096336007
5,5,Mast_Cells,0.0,0.0
5,5,Myoepi_ACTA2+,0.11675193905830383,0.11675193905830383
5,5,Myoepi_KRT15+,0.00458188820630312,0.00458188820630312
5,5,Perivascular-Like,0.003936261869966984,0.003936261869966984
5,5,Prolif_Invasive_Tumor,0.0,0.0
5,5,Stromal,0.11975931376218796,0.11975931376218796
5,5,Stromal_&_T_Cell_Hybrid,0.014365878887474537,0.014365878887474537
5,5,T_Cell_&_Tumor_Hybrid,0.0,0.0
5,5,Unlabeled,0.07103367894887924,0.07103367894887924
5,6,B_Cells,0.001401681685820222,0.001401681685820222
5,6,CD4+_T_Cells,0.003203971078619361,0.003203971078619361
5,6,CD8+_T_Cells,0.008263643831014633,0.008263643831014633
5,6,DCIS_1,0.002684182021766901,0.002684182021766901
5,6,DCIS_2,0.43071213364601135,0.43071213364601135
5,6,Endothelial,0.07654526829719543,0.07654526829719543
5,6,IRF7+_DCs,0.0,0.0
5,6,Invasive_Tumor,0.05379846692085266,0.05379846692085266
5,6,LAMP3+_DCs,0.0,0.0
5,6,Macrophages_1,0.031148875132203102,0.031148875132203102
5,6,Macrophages_2,0.0006192685104906559,0.0006192685104906559
5,6,Mast_Cells,0.0,0.0
5,6,Myoepi_ACTA2+,0.250546395778656,0.250546395778656
5,6,Myoepi_KRT15+,0.0026815752498805523,0.0026815752498805523
5,6,Perivascular-Like,0.0050410320982337,0.0050410320982337
5,6,Prolif_Invasive_Tumor,0.0035679007414728403,0.0035679007414728403
5,6,Stromal,0.10959659516811371,0.10959659516811371
5,6,Stromal_&_T_Cell_Hybrid,0.0008739252225495875,0.0008739252225495875
5,6,T_Cell_&_Tumor_Hybrid,0.0006776814698241651,0.0006776814698241651
5,6,Unlabeled,0.018637454137206078,0.018637454137206078
5,7,B_Cells,0.031379010528326035,0.031379010528326035
5,7,CD4+_T_Cells,0.055406082421541214,0.055406082421541214
5,7,CD8+_T_Cells,0.040546879172325134,0.040546879172325134
5,7,DCIS_1,0.0,0.0
5,7,DCIS_2,0.3368341624736786,0.3368341624736786
5,7,Endothelial,0.046380627900362015,0.046380627900362015
5,7,IRF7+_DCs,0.0,0.0
5,7,Invasive_Tumor,0.04822269454598427,0.04822269454598427
5,7,LAMP3+_DCs,2.916374114647624e-06,2.916374114647624e-06
5,7,Macrophages_1,0.06789685785770416,0.06789685785770416
5,7,Macrophages_2,0.03487075865268707,0.03487075865268707
5,7,Mast_Cells,0.0007359762093983591,0.0007359762093983591
5,7,Myoepi_ACTA2+,0.16270811855793,0.16270811855793
5,7,Myoepi_KRT15+,0.004520491696894169,0.004520491696894169
5,7,Perivascular-Like,0.01867828518152237,0.01867828518152237
5,7,Prolif_Invasive_Tumor,0.0011871174210682511,0.0011871174210682511
5,7,Stromal,0.13022756576538086,0.13022756576538086
5,7,Stromal_&_T_Cell_Hybrid,0.0033551265951246023,0.0033551265951246023
5,7,T_Cell_&_Tumor_Hybrid,0.0,0.0
5,7,Unlabeled,0.017047300934791565,0.017047300934791565
6,0,B_Cells,0.034775640815496445,0.034775640815496445
6,0,CD4+_T_Cells,0.16598409414291382,0.16598409414291382
6,0,CD8+_T_Cells,0.16296051442623138,0.16296051442623138
6,0,DCIS_1,0.00023143495491240174,0.00023143495491240174
6,0,DCIS_2,0.007192188873887062,0.007192188873887062
6,0,Endothelial,0.04829312860965729,0.04829312860965729
6,0,IRF7+_DCs,0.00348314899019897,0.00348314899019897
6,0,Invasive_Tumor,0.12244826555252075,0.12244826555252075
6,0,LAMP3+_DCs,0.002668690634891391,0.002668690634891391
6,0,Macrophages_1,0.24052122235298157,0.24052122235298157
6,0,Macrophages_2,0.002532595070078969,0.002532595070078969
6,0,Mast_Cells,0.0008398359641432762,0.0008398359641432762
6,0,Myoepi_ACTA2+,0.0020616985857486725,0.0020616985857486725
6,0,Myoepi_KRT15+,0.00022720723063685,0.00022720723063685
6,0,Perivascular-Like,0.0054544913582503796,0.0054544913582503796
6,0,Prolif_Invasive_Tumor,0.033041492104530334,0.033041492104530334
6,0,Stromal,0.08895011991262436,0.08895011991262436
6,0,Stromal_&_T_Cell_Hybrid,0.005345482844859362,0.005345482844859362
6,0,T_Cell_&_Tumor_Hybrid,0.02274809032678604,0.02274809032678604
6,0,Unlabeled,0.0502406507730484,0.0502406507730484
6,1,B_Cells,0.01058974675834179,0.01058974675834179
6,1,CD4+_T_Cells,0.025289131328463554,0.025289131328463554
6,1,CD8+_T_Cells,0.04875916615128517,0.04875916615128517
6,1,DCIS_1,0.07634193450212479,0.07634193450212479
6,1,DCIS_2,0.044473495334386826,0.044473495334386826
6,1,Endothelial,0.004772599320858717,0.004772599320858717
6,1,IRF7+_DCs,0.0,0.0
6,1,Invasive_Tumor,0.015806740149855614,0.015806740149855614
6,1,LAMP3+_DCs,0.0018046187469735742,0.0018046187469735742
6,1,Macrophages_1,0.5957841873168945,0.5957841873168945
6,1,Macrophages_2,0.000319646525895223,0.000319646525895223
6,1,Mast_Cells,0.0005549428751692176,0.0005549428751692176
6,1,Myoepi_ACTA2+,0.021843047812581062,0.021843047812581062
6,1,Myoepi_KRT15+,0.07218580693006516,0.07218580693006516
6,1,Perivascular-Like,0.0019583753310143948,0.0019583753310143948
6,1,Prolif_Invasive_Tumor,0.0,0.0
6,1,Stromal,0.030577147379517555,0.030577147379517555
6,1,Stromal_&_T_Cell_Hybrid,0.005017376504838467,0.005017376504838467
6,1,T_Cell_&_Tumor_Hybrid,0.0,0.0
6,1,Unlabeled,0.043921977281570435,0.043921977281570435
6,2,B_Cells,0.033077627420425415,0.033077627420425415
6,2,CD4+_T_Cells,0.16122061014175415,0.16122061014175415
6,2,CD8+_T_Cells,0.19123075902462006,0.19123075902462006
6,2,DCIS_1,0.0008994285017251968,0.0008994285017251968
6,2,DCIS_2,0.09522027522325516,0.09522027522325516
6,2,Endothelial,0.039877790957689285,0.039877790957689285
6,2,IRF7+_DCs,0.005484136287122965,0.005484136287122965
6,2,Invasive_Tumor,0.008424357511103153,0.008424357511103153
6,2,LAMP3+_DCs,0.00357401417568326,0.00357401417568326
6,2,Macrophages_1,0.23375104367733002,0.23375104367733002
6,2,Macrophages_2,0.0013044072547927499,0.0013044072547927499
6,2,Mast_Cells,0.0008881333051249385,0.0008881333051249385
6,2,Myoepi_ACTA2+,0.0781455710530281,0.0781455710530281
6,2,Myoepi_KRT15+,0.00945349596440792,0.00945349596440792
6,2,Perivascular-Like,0.007552629802376032,0.007552629802376032
6,2,Prolif_Invasive_Tumor,0.00026456304476596415,0.00026456304476596415
6,2,Stromal,0.09159952402114868,0.09159952402114868
6,2,Stromal_&_T_Cell_Hybrid,0.005402113776654005,0.005402113776654005
6,2,T_Cell_&_Tumor_Hybrid,0.0004226025193929672,0.0004226025193929672
6,2,Unlabeled,0.032206952571868896,0.032206952571868896
6,3,B_Cells,0.11552216112613678,0.11552216112613678
6,3,CD4+_T_Cells,0.30004510283470154,0.30004510283470154
6,3,CD8+_T_Cells,0.13315856456756592,0.13315856456756592
6,3,DCIS_1,0.00010986212873831391,0.00010986212873831391
6,3,DCIS_2,0.00022429990349337459,0.00022429990349337459
6,3,Endothelial,0.029271353036165237,0.029271353036165237
6,3,IRF7+_DCs,0.04561757668852806,0.04561757668852806
